link,title,genre
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Viele-Kindergaerten-geschlossen,kitastreik478.html",viele-kindergaerten-geschlossenkitastreik478,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-08032022,nils2864.html",mehr-nachrichten-vom-08032022nils2864,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Demonstrationen-gegen-Krieg-in-der-Ukraine,ukrainedemos100.html",demonstrationen-gegen-krieg-in-der-ukraineukrainedemos100,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-07032022,nils2862.html",mehr-nachrichten-vom-07032022nils2862,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Lockerungen-bei-Corona-Regeln,lockerungen286.html",lockerungen-bei-corona-regelnlockerungen286,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Schueler-demonstrieren-gegen-Krieg,ukraine1710.html",schueler-demonstrieren-gegen-kriegukraine1710,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-03032022,nils2860.html",mehr-nachrichten-vom-03032022nils2860,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Hilfe-fuer-Menschen-aus-der-Ukraine,ukraine1680.html",hilfe-fuer-menschen-aus-der-ukraineukraine1680,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Keine-Corona-Regeln-fuer-Einreise-nach-Daenemark,daenemark1334.html",keine-corona-regeln-fuer-einreise-nach-daenemarkdaenemark1334,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-01032022,nils2858.html",mehr-nachrichten-vom-01032022nils2858,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Viele-Menschen-fliehen-aus-der-Ukraine,ukraine1570.html",viele-menschen-fliehen-aus-der-ukraineukraine1570,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Demonstrationen-gegen-Krieg-in-der-Ukraine,ukraine1482.html",demonstrationen-gegen-krieg-in-der-ukraineukraine1482,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Krieg-in-der-Ukraine,ukraine1434.html",krieg-in-der-ukraineukraine1434,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Warum-greift-Russland-die-Ukraine-an,ukraine1436.html",warum-greift-russland-die-ukraine-anukraine1436,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Alexander-Zverev-von-Tennisturnier-ausgeschlossen,zverev1322.html",alexander-zverev-von-tennisturnier-ausgeschlossenzverev1322,news
"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-23022022,nils2856.html",mehr-nachrichten-vom-23022022nils2856,news
